startNodeId,endNodeId,relationshipType,relationshipId,amount,unit,step_order,ingredientCategory,isMain
201000496,201000112,801000001,R_000080,10,ml,,调料,False
201000496,201000502,801000001,R_000081,5,ml,,调料,False
201000496,201000134,801000001,R_000082,10,ml,,调料,False
201000496,201000049,801000001,R_000083,2.5,ml,,调料,False
201000496,201000505,801000003,R_000084,,,1.0,,
201000496,201000506,801000003,R_000085,,,2.0,,
201000496,201000507,801000003,R_000086,,,3.0,,
201000496,201000508,801000003,R_000087,,,4.0,,
201000496,201000509,801000003,R_000088,,,5.0,,
201000496,201000510,801000003,R_000089,,,6.0,,
201000496,730000000,801000004,R_000090,,,,,
201000496,630000000,801000005,R_000091,,,,,
201000511,201000512,801000001,R_000092,2,片,,淀粉类,True
201000511,201000513,801000001,R_000093,适量,,,调料,False
201000511,201000514,801000003,R_000094,,,1.0,,
201000511,201000515,801000003,R_000095,,,2.0,,
201000511,201000516,801000003,R_000096,,,3.0,,
201000511,201000517,801000003,R_000097,,,4.0,,
201000511,201000518,801000003,R_000098,,,5.0,,
201000511,740000000,801000004,R_000099,,,,,
201000511,610000000,801000005,R_000100,,,,,
201000519,201000006,801000001,R_000101,1,个,,蛋白质,True
201000519,201000049,801000001,R_000102,1,克,,调料,False
201000519,201000078,801000001,R_000103,5,毫升,,调料,False
201000519,201000523,801000003,R_000104,,,1.0,,
201000519,201000524,801000003,R_000105,,,2.0,,
201000519,201000525,801000003,R_000106,,,3.0,,
201000519,201000526,801000003,R_000107,,,4.0,,
201000519,740000000,801000004,R_000108,,,,,
201000519,620000000,801000005,R_000109,,,,,
201000527,201000528,801000001,R_000110,1,个,,蛋白质,True
201000527,201000529,801000001,R_000111,1500,毫升,,其他,False
201000527,201000530,801000001,R_000112,1500,毫升,,其他,False
201000527,201000531,801000001,R_000113,适量,毫升,,其他,False
201000527,201000532,801000003,R_000114,,,1.0,,
201000527,201000533,801000003,R_000115,,,2.0,,
201000527,201000534,801000003,R_000116,,,3.0,,
201000527,201000535,801000003,R_000117,,,4.0,,
201000527,201000536,801000003,R_000118,,,5.0,,
201000527,201000537,801000003,R_000119,,,6.0,,
201000527,201000538,801000003,R_000120,,,7.0,,
201000527,740000000,801000004,R_000121,,,,,
201000527,650000000,801000005,R_000122,,,,,
201000539,201000006,801000001,R_000123,2,个,,蛋白质,True
201000539,201000061,801000001,R_000124,35,毫升,,其他,False
201000539,201000030,801000001,R_000125,3,毫升,,调料,False
201000539,201000049,801000001,R_000126,0.8,克,,调料,False
201000539,201000544,801000003,R_000127,,,1.0,,
201000539,201000545,801000003,R_000128,,,2.0,,
201000539,201000546,801000003,R_000129,,,3.0,,
201000539,201000547,801000003,R_000130,,,4.0,,
201000539,201000548,801000003,R_000131,,,5.0,,
201000539,201000549,801000003,R_000132,,,6.0,,
201000539,740000000,801000004,R_000133,,,,,
201000539,610000000,801000005,R_000134,,,,,
201000550,201000006,801000001,R_000135,1,个,,蛋白质,True
201000550,201000301,801000001,R_000136,15,g,,淀粉类,True
201000550,201000553,801000001,R_000137,2.5,g,,调料,False
201000550,201000134,801000001,R_000138,10,g,,调料,False
201000550,201000049,801000001,R_000139,1,g,,调料,False
201000550,201000321,801000001,R_000140,半个鸡蛋大,,,其他,True
201000550,201000557,801000001,R_000141,可选,,,调料,False
201000550,201000558,801000001,R_000142,可选,,,其他,False
201000550,201000559,801000001,R_000143,可选,,,淀粉类,False
201000550,201000560,801000001,R_000144,可选,,,其他,False
201000550,201000561,801000001,R_000145,可选,,,其他,False
201000550,201000562,801000001,R_000146,可选,,,淀粉类,False
201000550,201000563,801000001,R_000147,可选,,,其他,False
201000550,201000564,801000003,R_000148,,,1.0,,
201000550,201000565,801000003,R_000149,,,2.0,,
201000550,201000566,801000003,R_000150,,,3.0,,
201000550,201000567,801000003,R_000151,,,4.0,,
201000550,201000568,801000003,R_000152,,,5.0,,
201000550,201000569,801000003,R_000153,,,6.0,,
201000550,201000570,801000003,R_000154,,,7.0,,
201000550,740000000,801000004,R_000155,,,,,
201000550,610000000,801000005,R_000156,,,,,
201000571,201000572,801000001,R_000157,200,克,,淀粉类,True
201000571,201000010,801000001,R_000158,100,毫升,,其他,False
201000571,201000574,801000001,R_000159,50,毫升,,其他,False
201000571,201000009,801000001,R_000160,15,毫升,,调料,False
201000571,201000049,801000001,R_000161,3,克,,调料,False
201000571,201000006,801000001,R_000162,1,个,,蛋白质,True
201000571,201000578,801000001,R_000163,30,克,,蔬菜,True
201000571,201000579,801000001,R_000164,30,克,,蛋白质,True
201000571,201000580,801000001,R_000165,1,片,,蛋白质,True
201000571,201000581,801000003,R_000166,,,1.0,,
201000571,201000582,801000003,R_000167,,,2.0,,
201000571,201000583,801000003,R_000168,,,3.0,,
201000571,201000584,801000003,R_000169,,,4.0,,
201000571,201000585,801000003,R_000170,,,5.0,,
201000571,201000586,801000003,R_000171,,,6.0,,
201000571,740000000,801000004,R_000172,,,,,
201000571,620000000,801000005,R_000173,,,,,
201000587,201000588,801000001,R_000001,100,g,,淀粉类,True
201000587,201000589,801000001,R_000002,15,颗,,蔬菜,True
201000587,201000590,801000001,R_000003,15,颗,,其他,True
201000587,201000591,801000003,R_000004,,,1.0,,
201000587,201000592,801000003,R_000005,,,2.0,,
201000587,201000593,801000003,R_000006,,,3.0,,
201000587,201000594,801000003,R_000007,,,4.0,,
201000587,201000595,801000003,R_000008,,,5.0,,
201000587,740000000,801000004,R_000009,,,,,
201000587,620000000,801000005,R_000010,,,,,
201000596,201000597,801000001,R_000011,1,个,,蔬菜,True
201000596,201000373,801000001,R_000012,50,毫升,,其他,False
201000596,201000049,801000001,R_000013,2,克,,调料,False
201000596,201000050,801000001,R_000014,适量,,,调料,False
201000596,201000601,801000003,R_000015,,,1.0,,
201000596,201000602,801000003,R_000016,,,2.0,,
201000596,201000603,801000003,R_000017,,,3.0,,
201000596,201000604,801000003,R_000018,,,4.0,,
201000596,740000000,801000004,R_000019,,,,,
201000596,620000000,801000005,R_000020,,,,,
201000605,201000006,801000001,R_000021,1,颗,,蛋白质,True
201000605,201000373,801000001,R_000022,2,公分,,其他,False
201000605,201000608,801000003,R_000023,,,1.0,,
201000605,201000609,801000003,R_000024,,,2.0,,
201000605,201000610,801000003,R_000025,,,3.0,,
201000605,201000611,801000003,R_000026,,,4.0,,
201000605,201000612,801000003,R_000027,,,5.0,,
201000605,740000000,801000004,R_000028,,,,,
201000605,630000000,801000005,R_000029,,,,,
201000613,201000614,801000001,R_000030,10-15,个,,淀粉类,True
201000613,201000009,801000001,R_000031,10-15,毫升,,调料,False
201000613,201000117,801000001,R_000032,没过饺子高度1/2,毫升,,其他,False
201000613,201000617,801000001,R_000033,适量,,,调料,False
201000613,201000618,801000001,R_000034,适量,,,蔬菜,False
201000613,201000619,801000003,R_000035,,,1.0,,
201000613,201000620,801000003,R_000036,,,2.0,,
201000613,201000621,801000003,R_000037,,,3.0,,
201000613,201000622,801000003,R_000038,,,4.0,,
201000613,201000623,801000003,R_000039,,,5.0,,
201000613,201000624,801000003,R_000040,,,6.0,,
201000613,201000625,801000003,R_000041,,,7.0,,
201000613,201000626,801000003,R_000042,,,8.0,,
201000613,201000627,801000003,R_000043,,,9.0,,
201000613,740000000,801000004,R_000044,,,,,
201000613,620000000,801000005,R_000045,,,,,
201000628,201000006,801000001,R_000046,2,个,,蛋白质,True
201000628,201000630,801000001,R_000047,50,克,,淀粉类,True
201000628,201000560,801000001,R_000048,50,毫升,,其他,True
201000628,201000632,801000001,R_000049,50,克,,蔬菜,False
201000628,201000321,801000001,R_000050,适量,克,,其他,False
201000628,201000049,801000001,R_000051,适量,克,,调料,False
201000628,201000635,801000001,R_000052,适量,克,,调料,False
201000628,201000636,801000003,R_000053,,,1.0,,
201000628,201000637,801000003,R_000054,,,2.0,,
201000628,201000638,801000003,R_000055,,,3.0,,
201000628,201000639,801000003,R_000056,,,4.0,,
201000628,201000640,801000003,R_000057,,,5.0,,
201000628,201000641,801000003,R_000058,,,6.0,,
201000628,201000642,801000003,R_000059,,,7.0,,
201000628,201000643,801000003,R_000060,,,8.0,,
201000628,740000000,801000004,R_000061,,,,,
201000628,620000000,801000005,R_000062,,,,,
201000644,201000560,801000001,R_000063,280,ml,,蛋白质,True
201000644,201000646,801000001,R_000064,40,g,,淀粉类,True
201000644,201000006,801000001,R_000065,1,个,,蛋白质,True
201000644,201000648,801000001,R_000066,3,g,,调料,False
201000644,201000649,801000003,R_000067,,,1.0,,
201000644,201000650,801000003,R_000068,,,2.0,,
201000644,201000651,801000003,R_000069,,,3.0,,
201000644,201000652,801000003,R_000070,,,4.0,,
201000644,201000653,801000003,R_000071,,,5.0,,
201000644,201000654,801000003,R_000072,,,6.0,,
201000644,740000000,801000004,R_000073,,,,,
201000644,610000000,801000005,R_000074,,,,,
201000655,201000656,801000001,R_000075,2,片,,淀粉类,True
201000655,201000657,801000003,R_000076,,,1.0,,
201000655,201000658,801000003,R_000077,,,2.0,,
201000655,201000659,801000003,R_000078,,,3.0,,
201000655,201000660,801000003,R_000079,,,4.0,,
201000655,740000000,801000004,R_000080,,,,,
201000655,610000000,801000005,R_000081,,,,,
201000661,201000006,801000001,R_000082,3,个,,蛋白质,True
201000661,201000663,801000001,R_000083,10,克,,其他,False
201000661,201000321,801000001,R_000084,5,克,,其他,False
201000661,201000049,801000001,R_000085,1,克,,调料,False
201000661,201000666,801000003,R_000086,,,1.0,,
201000661,201000667,801000003,R_000087,,,2.0,,
201000661,201000668,801000003,R_000088,,,3.0,,
201000661,201000669,801000003,R_000089,,,4.0,,
201000661,740000000,801000004,R_000090,,,,,
201000661,620000000,801000005,R_000091,,,,,
201000670,201000006,801000001,R_000092,400,g,,蛋白质,True
201000670,201000107,801000001,R_000093,4,g,,调料,False
201000670,201000163,801000001,R_000094,0.5,g,,调料,False
201000670,201000165,801000001,R_000095,3,g,,调料,False
201000670,201000675,801000001,R_000096,5,g,,调料,False
201000670,201000213,801000001,R_000097,15,g,,调料,False
201000670,201000677,801000001,R_000098,20,g,,调料,False
201000670,201000112,801000001,R_000099,15,g,,调料,False
201000670,201000113,801000001,R_000100,25,g,,调料,False
201000670,201000680,801000001,R_000101,3,g,,调料,False
201000670,201000681,801000003,R_000102,,,1.0,,
201000670,201000682,801000003,R_000103,,,2.0,,
201000670,201000683,801000003,R_000104,,,3.0,,
201000670,201000684,801000003,R_000105,,,4.0,,
201000670,201000685,801000003,R_000106,,,5.0,,
201000670,201000686,801000003,R_000107,,,6.0,,
201000670,740000000,801000004,R_000108,,,,,
201000670,630000000,801000005,R_000109,,,,,
201000687,201000006,801000001,R_000110,2,个,,蛋白质,True
201000687,201000049,801000001,R_000111,2,克,,调料,False
201000687,201000488,801000001,R_000112,260,毫升,,其他,False
201000687,201000691,801000003,R_000113,,,1.0,,
201000687,201000692,801000003,R_000114,,,2.0,,
201000687,201000693,801000003,R_000115,,,3.0,,
201000687,201000694,801000003,R_000116,,,4.0,,
201000687,201000695,801000003,R_000117,,,5.0,,
201000687,740000000,801000004,R_000118,,,,,
201000687,620000000,801000005,R_000119,,,,,
201000696,201000697,801000001,R_000001,5,个,,淀粉类,True
201000696,201000373,801000001,R_000002,400,毫升,,其他,False
201000696,201000699,801000003,R_000003,,,1.0,,
201000696,201000700,801000003,R_000004,,,2.0,,
201000696,201000701,801000003,R_000005,,,3.0,,
201000696,201000702,801000003,R_000006,,,4.0,,
201000696,201000703,801000003,R_000007,,,5.0,,
201000696,201000704,801000003,R_000008,,,6.0,,
201000696,201000705,801000003,R_000009,,,7.0,,
201000696,740000000,801000004,R_000010,,,,,
201000696,620000000,801000005,R_000011,,,,,
201000706,201000707,801000001,R_000012,2,块,,淀粉类,True
201000706,201000006,801000001,R_000013,1,个,,蛋白质,True
201000706,201000709,801000001,R_000014,10,克,,调料,False
201000706,201000009,801000001,R_000015,10,毫升,,调料,False
201000706,201000228,801000001,R_000016,2,克,,调料,False
201000706,201000712,801000003,R_000017,,,1.0,,
201000706,201000713,801000003,R_000018,,,2.0,,
201000706,201000714,801000003,R_000019,,,3.0,,
201000706,201000715,801000003,R_000020,,,4.0,,
201000706,201000716,801000003,R_000021,,,5.0,,
201000706,201000717,801000003,R_000022,,,6.0,,
201000706,740000000,801000004,R_000023,,,,,
201000706,620000000,801000005,R_000024,,,,,
201000718,201000719,801000001,R_000025,65,g,,蛋白质,True
201000718,201000720,801000001,R_000026,2,片,,淀粉类,True
201000718,201000721,801000001,R_000027,50,mL,,调料,False
201000718,201000722,801000001,R_000028,10-15,mL,,调料,False
201000718,201000580,801000001,R_000029,1,片,,蛋白质,False
201000718,201000724,801000001,R_000030,1,片,,蛋白质,False
201000718,201000725,801000003,R_000031,,,1.0,,
201000718,201000726,801000003,R_000032,,,2.0,,
201000718,201000727,801000003,R_000033,,,3.0,,
201000718,201000728,801000003,R_000034,,,4.0,,
201000718,201000729,801000003,R_000035,,,5.0,,
201000718,740000000,801000004,R_000036,,,,,
201000718,610000000,801000005,R_000037,,,,,
201000730,201000006,801000001,R_000038,1,个,,蛋白质,True
201000730,201000512,801000001,R_000039,2,片,,淀粉类,True
201000730,201000733,801000001,R_000040,2,片,,蛋白质,True
201000730,201000321,801000001,R_000041,10,g,,调料,False
201000730,201000721,801000001,R_000042,20,g,,调料,False
201000730,201000049,801000001,R_000043,1,g,,调料,False
201000730,201000187,801000001,R_000044,2,g,,调料,False
201000730,201000738,801000003,R_000045,,,1.0,,
201000730,201000739,801000003,R_000046,,,2.0,,
201000730,201000740,801000003,R_000047,,,3.0,,
201000730,201000741,801000003,R_000048,,,4.0,,
201000730,201000742,801000003,R_000049,,,5.0,,
201000730,201000743,801000003,R_000050,,,6.0,,
201000730,740000000,801000004,R_000051,,,,,
201000730,620000000,801000005,R_000052,,,,,
201000744,201000006,801000001,R_000053,1,个,,蛋白质,True
201000744,201000746,801000001,R_000054,适量,,,调料,False
201000744,201000259,801000001,R_000055,适量,,,蔬菜,False
201000744,201000748,801000003,R_000056,,,1.0,,
201000744,201000749,801000003,R_000057,,,2.0,,
201000744,201000750,801000003,R_000058,,,3.0,,
201000744,201000751,801000003,R_000059,,,4.0,,
201000744,201000752,801000003,R_000060,,,5.0,,
201000744,201000753,801000003,R_000061,,,6.0,,
201000744,201000754,801000003,R_000062,,,7.0,,
201000744,740000000,801000004,R_000063,,,,,
201000744,630000000,801000005,R_000064,,,,,
201000755,201000006,801000001,R_000065,50,克,,蛋白质,True
201000755,201000757,801000001,R_000066,1.5,份,,淀粉类,True
201000755,201000580,801000001,R_000067,1.5,片,,蛋白质,True
201000755,201000759,801000001,R_000068,1.5,片,,蛋白质,True
201000755,201000760,801000003,R_000069,,,1.0,,
201000755,201000761,801000003,R_000070,,,2.0,,
201000755,201000762,801000003,R_000071,,,3.0,,
201000755,201000763,801000003,R_000072,,,4.0,,
201000755,201000764,801000003,R_000073,,,5.0,,
201000755,201000765,801000003,R_000074,,,6.0,,
201000755,201000766,801000003,R_000075,,,7.0,,
201000755,201000767,801000003,R_000076,,,8.0,,
201000755,740000000,801000004,R_000077,,,,,
201000755,630000000,801000005,R_000078,,,,,
201000768,201000301,801000001,R_000079,烙饼张数/0.13,克,,淀粉类,True
201000768,201000078,801000001,R_000080,烙饼张数*10,毫升,,调料,True
201000768,201000049,801000001,R_000081,烙饼张数/2,克,,调料,False
201000768,201000772,801000003,R_000082,,,1.0,,
201000768,201000773,801000003,R_000083,,,2.0,,
201000768,201000774,801000003,R_000084,,,3.0,,
201000768,790000000,801000004,R_000085,,,,,
201000768,620000000,801000005,R_000086,,,,,
201000775,201000776,801000001,R_000087,60,克,,调料,True
201000775,201000245,801000001,R_000088,20,克,,调料,False
201000775,201000778,801000001,R_000089,10,克,,调料,False
201000775,201000779,801000001,R_000090,15,克,,调料,False
201000775,201000680,801000001,R_000091,20,克,,调料,False
201000775,201000781,801000001,R_000092,15,克,,调料,False
201000775,201000111,801000001,R_000093,8,克,,调料,False
201000775,201000440,801000001,R_000094,5,克,,调料,False
201000775,201000784,801000001,R_000095,5,克,,调料,False
201000775,201000247,801000001,R_000096,30,克,,调料,False
201000775,201000786,801000001,R_000097,10,毫升,,调料,False
201000775,201000112,801000001,R_000098,10,毫升,,调料,False
201000775,201000788,801000001,R_000099,10,毫升,,调料,False
201000775,201000084,801000001,R_000100,10,毫升,,调料,False
201000775,201000790,801000003,R_000101,,,1.0,,
201000775,201000791,801000003,R_000102,,,2.0,,
201000775,201000792,801000003,R_000103,,,3.0,,
201000775,201000793,801000003,R_000104,,,4.0,,
201000775,790000000,801000004,R_000105,,,,,
201000775,620000000,801000005,R_000106,,,,,
201000794,201000213,801000001,R_000107,100,克,,调料,True
201000794,201000078,801000001,R_000108,100,毫升,,调料,False
201000794,201000010,801000001,R_000109,500,毫升,,调料,False
201000794,201000798,801000003,R_000110,,,1.0,,
201000794,201000799,801000003,R_000111,,,2.0,,
